"id","created_by","created_date","is_active","last_updated_by","updated_date","application_number","application_status","approval_remarks","approved_date","payment_verification_status","process","remarks","submission_date","annual_report_master_detail_id","company_id","office_id","annualreportmasterdetail_id","amount_selection_remarks","discount","fine_amount","last_completed_annual_report_fiscal_year","revenue_amount","payment_status"
3499,487718,"2025-10-16 16:58:29.367",True,602233,"2025-10-17 13:47:34.416","82/83-140-101110010","APPROVED",NULL,"2025-10-17 13:45:18.384","PAYMENT_VERIFIED",NULL,"","2025-10-16 18:30:26.264",NULL,169245,17,NULL,"कुल जरिवाना रकम: रु ९०००००.०० चूक्ता पुँजीको ०.५ रु.( ८६०६००.०० ) % : रु ४५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ४५००.०० भुक्तानी गर्नुपर्नेछ।","856100","860600","{
  ""companyId"" : 169245,
  ""registrationDate"" : {
    ""englishDate"" : ""2013-04-26 00:00:00.0"",
    ""nepaliDate"" : ""2013-04-26 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""68/69"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3726,180154,"2025-12-02 20:54:50.376",True,597005,"2025-12-22 16:21:37.084","82/83-140-101184314","APPROVED",NULL,"2025-12-18 10:49:15.87","PAYMENT_VERIFIED",NULL,"","2025-12-02 21:06:23.698",NULL,177479,17,NULL,"कुल जरिवाना रकम: रु ४२१००.०० चूक्ता पुँजीको ०.५ रु.( ३००००.०० ) % : रु २१०.५० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २१०.५० भुक्तानी गर्नुपर्नेछ।","29789.5","30000","{
  ""companyId"" : 177479,
  ""registrationDate"" : {
    ""englishDate"" : ""2021-12-16 00:00:00.0"",
    ""nepaliDate"" : ""2021-12-16 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : 129342,
  ""lastCompletedFiscalYear"" : ""78/79"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CAMIS"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3357,459601,"2025-09-03 15:01:39.107",True,609088,"2025-12-18 10:21:15.403","82/83-140-101060091","APPROVED",NULL,"2025-11-30 15:05:24.313","PAYMENT_VERIFIED",NULL,"","2025-09-03 15:57:06.201",NULL,247574,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( १५११८००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","1506800","1511800","{
  ""companyId"" : 247574,
  ""registrationDate"" : {
    ""englishDate"" : ""2008-08-20 00:00:00.0"",
    ""nepaliDate"" : ""2008-08-20 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""64/65"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3659,235359,"2025-11-20 18:35:54.625",True,606699,"2025-11-24 15:28:56.544","82/83-140-101159118","APPROVED",NULL,"2025-11-24 13:28:16.172","PAYMENT_VERIFIED",NULL,"","2025-11-23 16:47:17.397",NULL,180599,17,NULL,"कुल जरिवाना रकम: रु १०००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु ५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 180599,
  ""registrationDate"" : {
    ""englishDate"" : ""2021-09-22 00:00:00.0"",
    ""nepaliDate"" : ""2021-09-22 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : 114570,
  ""lastCompletedFiscalYear"" : ""81/82"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CAMIS"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3727,202927,"2025-12-02 22:38:11.63",True,606699,"2025-12-03 12:06:07.887","82/83-140-101184435","APPROVED",NULL,"2025-12-03 10:58:31.149","PAYMENT_VERIFIED",NULL,"","2025-12-02 22:44:55.657",NULL,224533,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( १०९०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५००.०० भुक्तानी गर्नुपर्नेछ।","96500","109000","{
  ""companyId"" : 224533,
  ""registrationDate"" : {
    ""englishDate"" : ""2020-09-13 00:00:00.0"",
    ""nepaliDate"" : ""2020-09-13 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""76/77"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3523,183676,"2025-10-28 10:29:15.5",True,606699,"2025-10-30 11:16:49.811","82/83-140-101115613","APPROVED",NULL,"2025-10-29 15:33:12.618","PAYMENT_VERIFIED",NULL,"","2025-10-28 12:27:22.292",NULL,115456,17,NULL,"कुल जरिवाना रकम: रु १०००००.०० चूक्ता पुँजीको ०.५ रु.( १६४०००.०० ) % : रु ५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००.०० भुक्तानी गर्नुपर्नेछ।","163500","164000","{
  ""companyId"" : 115456,
  ""registrationDate"" : {
    ""englishDate"" : ""2020-06-25 00:00:00.0"",
    ""nepaliDate"" : ""2020-06-25 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""75/76"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1765,267257,"2025-07-03 17:44:17.144",True,602233,"2025-09-05 16:38:47.438","81/82-140-100873377","APPROVED",NULL,"2025-09-04 11:05:36.772","PAYMENT_VERIFIED",NULL,"","2025-07-10 13:24:15.006",NULL,229189,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( ५०४०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५००.०० भुक्तानी गर्नुपर्नेछ।","491500","504000","{
  ""companyId"" : 156088,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-04-09 00:00:00.0"",
    ""nepaliDate"" : ""2071-12-26""
  },
  ""applicationNumber"" : 426049,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""71-72"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 90509,
    ""subject"" : ""कम्पनीको नाम, ठेगाना परिवर्तन र शेयर लगत अद्यावधिक सम्बन्धमा ।"",
    ""content"" : ""साविक गौरीशंकर पोलिक्लिनिक प्रा.लि.को मिति २०७२।०४।०५ मा सम्पन्न बार्षिक साधारण सभा निर्णय वमोजिम साविक कम्पनीको नाममा रहेको सम्पूर्ण चल अचल सम्पत्ति तथा तिर्नु व्यहोर्नुपर्ने कर दायित्व आदि परिवर्तित नामको कम्पनीले सकार्ने व्यहोर्ने साथै कम्पनीको नाम परिवर्तनको सम्वन्धमा ३० (तीस) दिनभित्र राष्ट्रिय स्तरको पत्रपत्रिकामा ३ पटक सार्वजनिक सूचना प्रकाशन गरी सो को प्रति यस कार्यालयमा पठाउने र कम्पनीको लेटर हेडमा तलपट्टी साविक कम्पनीको नाम कम्तीमा १ वर्षसम्म उल्लेख गर्ने साथै नामका सम्वन्धमा भ्रम सृजना भई उजुरी परेमा संशोधन गर्ने शर्तमा त्यस कम्पनीको नाम परिवर्तन गरी खनदह डि राज पोलिक्लिनिक प्रा.लि. कायम गर्न स्वीकृति प्रदान गरिएको छ। साथै कम्पनीको रजिष्टर्ड कार्यालयको ठेगाना परिवर्तन गरी अर्घाखाँची जिल्ला खनदह गा.वि.स. वडा नं. १ मा राख्न स्वीकृति प्रदान गरिएको छ । कम्पनीको प्रबन्धपत्रको दफा १ र २ तथा नियमावली नियम १, २ र २८ (३) मा गरेको संशोधनलाई सम्वन्धित निकायको पूर्व स्वीकृति लिएर मात्र कार्यान्वयन गर्ने शर्तमा सो को अभिलेख गरी कम्‍पनी ऐन, २०६३ बमोजिमको हालसम्मको शेयरलगत अद्यवधिक गरी सोको १ प्रति यसै साथ पठाइएको व्यहोरा मिति २०७२।११।२७ को निर्णयानुसार जानकारी गराइन्छ।\r\nसि.न.\t                       साविकको नाम\t                        परिबर्तित नाम\r\n\r\n१\tगौरीशंकर पोलिक्लिनिक प्रा.लि. \t       खनदह डि राज पोलिक्लिनिक प्रा.लि.\r\n"",
    ""fiscalYear"" : ""72/73"",
    ""letterIssuedDate"" : ""२०७२-११-२७""
  }
}","0","NOT_APPLICABLE"
1115,64823,"2025-06-01 09:30:37.577",True,608902,"2025-09-13 09:15:41.637","81/82-140-100796860","APPROVED",NULL,"2025-09-07 14:57:33.932","PAYMENT_VERIFIED",NULL,"","2025-06-28 13:06:08.742",NULL,63319,17,NULL,"कुल जरिवाना रकम: रुपैयाँ ७००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( २७७६०००.०० ) % : रुपैयाँ ३५०.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ ३५०.०० भुक्तानी गर्नुपर्नेछ।","2775650","2776000","{
  ""companyId"" : 63319,
  ""registrationDate"" : {
    ""englishDate"" : ""2002-12-06 00:00:00.0"",
    ""nepaliDate"" : ""2002-12-06 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""58/59"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3385,107271,"2025-09-14 08:12:00.118",True,545729,"2025-11-02 12:30:05.725","82/83-140-101071341","APPROVED",NULL,"2025-11-02 11:35:21.551","PAYMENT_VERIFIED",NULL,"","2025-10-27 21:40:59.78",NULL,146023,17,NULL,"कुल जरिवाना रकम: रु १०००००००.०० चूक्ता पुँजीको ०.५ रु.( ५९१८००.०० ) % : रु ५००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००००.०० भुक्तानी गर्नुपर्नेछ।","541800","591800","{
  ""companyId"" : 145086,
  ""registrationDate"" : {
    ""englishDate"" : ""2014-08-07 00:00:00.0"",
    ""nepaliDate"" : ""2071-04-22""
  },
  ""applicationNumber"" : 605329,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""73-74"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 217785,
    ""subject"" : ""अध्यावधिक सम्बन्धमा।"",
    ""content"" : ""त्यस कम्पनीले मिति २०७४।०६।२४ मा पेश गरेको अनलाइन निवेदन उपर कारवाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नु पर्ने बिवरणहरु (दफा ५१, ८०, ९२, १११ लगायतको विवरणहरु) आ.व. ०७३/०७४ सम्मको पेश गरेको हुनाले कम्पनी अध्यावधिक रहेको ब्यहोरा मिति २०७५।०७।११ को निर्णयानुसार जानकारी गराइन्छ।                                               "",
    ""fiscalYear"" : ""75/76"",
    ""letterIssuedDate"" : ""२०७५-०७-१२""
  }
}","0","NOT_APPLICABLE"
1604,90024,"2025-06-26 18:19:32.31",True,608902,"2026-01-02 14:17:17.786","81/82-140-100852380","APPROVED",NULL,"2025-12-29 16:03:16.468","PAYMENT_VERIFIED",NULL,"","2025-12-24 21:46:13.407",NULL,165854,17,NULL,"कुल जरिवाना रकम: रु ४००००००.०० चूक्ता पुँजीको ०.५ रु.( ९३१०००.०० ) % : रु २००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २००००.०० भुक्तानी गर्नुपर्नेछ।","911000","931000","{
  ""companyId"" : 84586,
  ""registrationDate"" : {
    ""englishDate"" : ""2010-04-23 00:00:00.0"",
    ""nepaliDate"" : ""2067-01-10""
  },
  ""applicationNumber"" : 385567,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""71-72"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 84816,
    ""subject"" : ""नाम र ठेगाना परिवर्तन सहितको प्रवन्धपत्र/नियमावली संशोधन  अभिलेख बारे।"",
    ""content"" : ""त्यस कम्पनीको मिति २०७२।८।२४ मा सम्पन्न बार्षिक/बिशेष साधारण सभाको निर्णय बमोजिम साविक कम्पनीको नाममा रहेको सम्पूर्ण चल अचल सम्पत्ति तथा तिर्नु व्यहोर्नु पर्ने कर दायित्व आदि परिवर्तित नामको कम्पनीले सकार्ने व्यहोर्ने साथै कम्पनीको नाम परिवर्तनको सम्वन्धमा ३० (तीस) दिनभित्र राष्ट्रिय स्तरको पत्रपत्रिकामा ३ पटक सार्वजनिक सूचना प्रकाशन गरी सो को प्रति यस कार्यालयमा पठाउने र कम्पनीको लेटर हेडमा तलपट्टी साविक कम्पनीको नाम कम्तीमा १ वर्षसम्म उल्लेख गर्ने साथै नामका सम्वन्धमा भ्रम सृजना भई उजुरी परेमा संशोधन गर्ने शर्तमा त्यस कम्पनीको नाम परिवर्तन गरी एम. एम. हस्पिटल  प्रा.लि. कायम गर्न स्वीकृति प्रदान गरिएको छ। \r\n \tसाथै कम्पनीको सोही निर्णय बमोजिम नाम र ठेगाना उदयपुर जिल्ला,त्रियुगा न.पा वडा नं. २ मा रहेको रजिष्टर्ड कार्यालयको ठेगाना स्थानान्तरण गरी सिरहा जिल्ला,मिचैया न.पा वडा नं. २ मा राख्रन स्वीकृत प्रदान गरिएको छ । साथै नाम र ठेगाना परिवर्तन सहित प्रबन्धपत्रको दफा १ र २ तथा नियमावलीको नियम १ र २ मा गरेको संशोधनको अभिलेख गरी अभिलेखित संशोधनको १/१ प्रति यसै साथ पठाइएको व्यहोरा मिति २०७२।९।१ को निर्णयानुसार जानकारी गराइन्छ ।\r\n\r\n"",
    ""fiscalYear"" : ""72/73"",
    ""letterIssuedDate"" : ""२०७२-१०-०३""
  }
}","0","NOT_APPLICABLE"
1161,173279,"2025-06-03 12:18:37.825",True,93,"2025-10-17 12:15:47.999","81/82-140-100800763","APPROVED",NULL,"2025-10-17 12:15:47.947",NULL,NULL,"","2025-06-03 15:08:58.031",NULL,107568,17,NULL,"कुल जरिवाना रकम: रुपैयाँ २५०००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( १०७०००.०० ) % : रुपैयाँ १२५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ १२५००.०० भुक्तानी गर्नुपर्नेछ।","94500","107000","{
  ""companyId"" : 107568,
  ""registrationDate"" : {
    ""englishDate"" : ""2020-08-10 00:00:00.0"",
    ""nepaliDate"" : ""2020-08-10 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""76/77"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1719,121982,"2025-07-01 23:11:05.065",True,606699,"2025-12-26 14:22:52.994","81/82-140-100866810","APPROVED",NULL,"2025-12-26 13:49:10.657","PAYMENT_VERIFIED",NULL,"","2025-12-26 13:22:34.611",NULL,73550,17,NULL,"कुल जरिवाना रकम: रु १०००००.०० चूक्ता पुँजीको ०.५ रु.( ३१००००.०० ) % : रु ५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००.०० भुक्तानी गर्नुपर्नेछ।","309500","310000","{
  ""companyId"" : 73550,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-04-18 00:00:00.0"",
    ""nepaliDate"" : ""2018-04-18 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""73/74"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1003,563989,"2025-05-25 14:17:27.626",True,615489,"2025-12-08 10:47:19.411","81/82-140-100787067","APPROVED",NULL,"2025-10-12 16:34:50.495","PAYMENT_VERIFIED",NULL,"","2025-06-08 07:10:39.988",NULL,301520,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( १८७४०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","1871500","1874000","{
  ""companyId"" : 301520,
  ""registrationDate"" : {
    ""englishDate"" : ""2007-02-01 00:00:00.0"",
    ""nepaliDate"" : ""2007-02-01 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""62/63"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1803,74576,"2025-07-05 14:12:10.971",True,602233,"2025-10-15 11:28:01.804","81/82-140-100878252","APPROVED",NULL,"2025-10-15 10:41:42.901","PAYMENT_VERIFIED",NULL,"","2025-07-09 19:31:51.573",NULL,71102,17,NULL,"कुल जरिवाना रकम: रु ५००००००.०० चूक्ता पुँजीको ०.५ रु.( २५४००००.०० ) % : रु २५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५०००.०० भुक्तानी गर्नुपर्नेछ।","2515000","2540000","{
  ""companyId"" : 71102,
  ""registrationDate"" : {
    ""englishDate"" : ""2010-01-03 00:00:00.0"",
    ""nepaliDate"" : ""2010-01-03 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""65/66"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1941,88316,"2025-07-11 10:02:53.589",True,615489,"2026-01-07 16:24:22.082","81/82-140-100906307","APPROVED",NULL,"2026-01-06 15:18:49.248","PAYMENT_VERIFIED",NULL,"","2026-01-06 12:26:35.649",NULL,164768,17,NULL,"कुल जरिवाना रकम: रु ३०००००.०० चूक्ता पुँजीको ०.५ रु.( ६२१०००.०० ) % : रु १५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १५००.०० भुक्तानी गर्नुपर्नेछ।","619500","621000","{
  ""companyId"" : 164768,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-06-26 00:00:00.0"",
    ""nepaliDate"" : ""2015-06-26 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""70/71"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3772,82142,"2025-12-08 16:35:17.654",True,609067,"2026-01-06 16:17:45.238","82/83-140-101195258","APPROVED",NULL,"2026-01-06 14:37:13.532","PAYMENT_VERIFIED",NULL,"","2026-01-06 11:27:08.97",NULL,133082,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ११६४०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","1159000","1164000","{
  ""companyId"" : 133082,
  ""registrationDate"" : {
    ""englishDate"" : ""2011-02-16 00:00:00.0"",
    ""nepaliDate"" : ""2011-02-16 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""66/67"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3877,502529,"2025-12-21 15:04:52.189",True,609088,"2025-12-23 15:30:56.952","82/83-140-101226222","APPROVED",NULL,"2025-12-23 15:22:12.714","PAYMENT_VERIFIED",NULL,"","2025-12-21 15:16:45.935",NULL,236455,17,NULL,"कुल जरिवाना रकम: रु २५०००००.०० चूक्ता पुँजीको ०.५ रु.( २३९०००.०० ) % : रु १२५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु १२५००.०० भुक्तानी गर्नुपर्नेछ।","226500","239000","{
  ""companyId"" : 170416,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-03-17 00:00:00.0"",
    ""nepaliDate"" : ""2072-12-04""
  },
  ""applicationNumber"" : 851676,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74-75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 234763,
    ""subject"" : ""कम्पनी अद्यावधिक सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले मिति २०७५/११/२२ मा पेश गरेको निवेदन उपर कारबाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७४/०७५ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०७५/११/२६ को निर्णयानुसार जानकारी गराइन्छ ।"",
    ""fiscalYear"" : ""75/76"",
    ""letterIssuedDate"" : ""२०७५-११-२६""
  }
}","0","NOT_APPLICABLE"
1047,82217,"2025-05-27 06:19:36.301",True,93,"2025-10-17 13:53:26.58","81/82-140-100790310","APPROVED",NULL,"2025-10-17 13:53:26.545",NULL,NULL,"","2025-06-03 20:12:28.365",NULL,139175,17,NULL,"कुल जरिवाना रकम: रुपैयाँ २५०००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( २६०००.०० ) % : रुपैयाँ १२५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ १२५००.०० भुक्तानी गर्नुपर्नेछ।","13500","26000","{
  ""companyId"" : 146469,
  ""registrationDate"" : {
    ""englishDate"" : ""2014-09-12 00:00:00.0"",
    ""nepaliDate"" : ""2071-05-27""
  },
  ""applicationNumber"" : 1730712,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""78-79"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 537491,
    ""subject"" : ""कम्पनी अध्यावधिक अभिलेख सम्बन्धमा ।"",
    ""content"" : ""कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७८/०७९ सम्मका विरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख गराएको व्यहोरा मिति २०७९/१०/२९ को निर्णयानुसार जानकारी  गराइन्छ ।\r\n\r\n\r\n\r\n\r\n"",
    ""fiscalYear"" : ""79/80"",
    ""letterIssuedDate"" : ""२०७९-११-०३""
  }
}","0","NOT_APPLICABLE"
3931,501054,"2025-12-29 13:23:07.099",True,614080,"2026-01-06 15:42:00.707","82/83-140-101251517","APPROVED",NULL,"2026-01-06 12:50:20.571","PAYMENT_VERIFIED",NULL,"","2026-01-02 12:51:27.331",NULL,255054,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( ४९९०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","496500","499000","{
  ""companyId"" : 255054,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-12-04 00:00:00.0"",
    ""nepaliDate"" : ""2015-12-04 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""71/72"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3513,246209,"2025-10-26 13:23:05.91",True,606699,"2025-10-29 12:34:59.654","82/83-140-101114524","APPROVED",NULL,"2025-10-29 11:06:36.91","PAYMENT_VERIFIED",NULL,"","2025-10-26 13:55:21.744",NULL,219064,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 327535,
  ""registrationDate"" : {
    ""englishDate"" : ""2021-12-03 00:00:00.0"",
    ""nepaliDate"" : ""2078-08-17""
  },
  ""applicationNumber"" : 2114929,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""80-81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1293,203302,"2025-06-10 13:29:01.216",True,606699,"2025-11-30 15:47:04.795","81/82-140-100815195","APPROVED",NULL,"2025-11-30 11:46:24.882","PAYMENT_VERIFIED",NULL,"","2025-11-28 11:34:39.111",NULL,193242,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( १०९०००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","106500","109000","{
  ""companyId"" : 193242,
  ""registrationDate"" : {
    ""englishDate"" : ""2020-08-07 00:00:00.0"",
    ""nepaliDate"" : ""2020-08-07 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""76/77"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3352,125786,"2025-09-03 08:38:16.956",True,609088,"2025-12-08 13:03:49.708","82/83-140-101058781","APPROVED",NULL,"2025-11-26 10:23:34.597","PAYMENT_VERIFIED",NULL,"","2025-11-24 12:01:50.066",NULL,47882,17,NULL,"कुल जरिवाना रकम: रु १०००००.०० चूक्ता पुँजीको ०.५ रु.( ४१५२००.०० ) % : रु ५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००.०० भुक्तानी गर्नुपर्नेछ।","414700","415200","{
  ""companyId"" : 47882,
  ""registrationDate"" : {
    ""englishDate"" : ""2017-07-06 00:00:00.0"",
    ""nepaliDate"" : ""2017-07-06 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""72/73"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
